SNO,TWEET_TEXT,label_ps
60639,"I honestly dont get why people are going crazy putting gas and shit, look what happened to texas with a fload we wont be able to drive",1
60721,"PSA:
gate gas station off of baymeadows and 95 has regular gas and lots of it!!",1
60827,"We just waited 45 minutes in line for gas, finally got it, and NOW OUR CAR BATTERY DIED SO WE ARE STUCK AT THE PUMP AND EVERYONE IS MAD",1
60930,Much better!!! We need to prepare and get gas before #Irma hits. Thank you! https://t.co/M0O67khqYD,0
60991,everyone is at the gas station????,1
61169,Omg it's a bitch just to get some gas in my car lol. #HurricaneIrma,1
61543,About to sell my soul for some premium gas,1
61653,Tell me why gas $2.70 a g. They taxin.,1
61694,Smdh how the hell is there no gas in Gainesville already,1
61854,Ima run out of gas just looking for gas lmao what a joke.,1
61891,It's 80$ to fill up your gas tank rn...??,1
61907,Why the weather man gassin ?? https://t.co/REtl7nRVpU,0
62297,Was trying to leave but no gas at any of the stations ??,1
62597,@bb1005 Thanks bro. But I'm legit worried. Make sure you have gas and water.,0
62660,use this to find gas near you!!! https://t.co/L2rcCEbr2t,1
62950,Water/gas anywhere !?!,1
63046,@RaceTrac Hi when will U be getting more gas at the Altamonte Springs station 32714?,1
63138,I need gas lmao but these lines dumb long,1
63326,I would just like to report that my mother has called me not once. Not twice! But THREE times to tell me to get water and gas. I GOT IT K,0
63398,@RappingDapperly Our shutters are being installed now. Fill up on gas when you can; supplies are scarce. Stay safe!,1
63421,Bruh .. I'm wasting gas just trying to find gas,1
63721,Long lines and dry pumps await Gainesville locals in search of gas as prep for #HurricaineIrma continues. #RTV2100 https://t.co/rkeNByVlOG,1
63806,Y'all think I could shoot Irma some gas money to hit that bum nigga Alex in Cancun!?,0
63992,All I need is a lil gas til Tomorrow these lines if ridic boo??,0
64043,"#Irma presser from @OrangeCoSheriff : Basic advice: top of gas, get laundry done before storm",0
64045,What was the point of my filling up my car with gas if I'm just riding around looking for shit wasting gas,1
64086,Is there an app that tells you which gas stations still have gas?,1
64214,even canisters for gas and water are also out of supply someone please help us down here in the north miami dade county area,1
64254,Missions to find gas ??,1
64295,The hood got that gasss on deck ?? https://t.co/SC42fBYMmP,0
64315,yo this is no joke there is no water or gas ANYWHERE and i'm not even in the direct path of this storm.,1
64363,When you wait till last minute and there's no more water at any store and there's either no gas anywhere or the lines are long af.... ??????,1
64383,Has anyone seen gas stations in Miami lakes/Hialeah Gardens re up on premium ???,1
64459,"Cars lined up for #gas ?????? Many places in Ocala were already sold out! 
#Floridiansã https://t.co/7sHf1WueZV",1
64931,Yo shout out to my fucking job for always looking out and filling up things of gas. They bringing me some gas rn ??,1
64934,i cant believe it took me almost 6 hours to get gas last nite/this morning jfc,1
64944,Im home currently waiting my gas delivery lmao,0
65029,Thanks @donie for the gift of gif.  Water and gas in high demand across south Florida today. https://t.co/EN78f5CbTD,0
65104,"To all those greedy people in Florida : price gouging is not allowed, so If y'all try to raise gas prices I'm calling the cops??",1
65154,"the gas shortage is real, just talked to the guy puttting gas in at a gas station &amp; he said get it while you can due to irma ????",1
65234,Hey guys! Guess who ran out of gas while looking for gas https://t.co/hfou4zRFZ9,1
65347,Wish I owned a gas station rn,1
65393,"Looking for fuel? MENDEZ FUEL on 3201 Coral Way, Miami, FL 33145 Still has plenty gas available #hurricaneirma2017 #HurricanePrep Stay Safe!",1
65502,"it's crazy cause he could only give that gas station 3,000 gallons and the max capacity is 12,000 gal",1
65652,Nice to see people not totally crazy...At mobile people swapped position to accommodate gas tank on correct side of car #hurricaneirma2017,1
65714,Get your gas https://t.co/yMeTzAsfdq,0
65803,"My mom hasn't gotten water, food or gas yet but goes and buys wine.....",0
65843,Great I have 1/4 tank gas and can't find any,1
65993,I was awake and in the car by 7:30 am on my day off searching for gas in the rain with a 5 month old... IM EXHAUSTED.,1
66002,If I fill up on gas today I'm prolly gonna have to fill up again before Irma hits.  #v8problems,0
66087,Can't believe it took me an hour just to get a little gas,1
66437,.Valdosta running outta gas ..lol why idk b,1
66472,Who has gas??!,1
66523,I need gassssss ??????,0
66578,Anyone know a gas station that isn't completely out of gas? Ya girl is on E ??????,1
66838,Exxon gas station on Archer near I-75 on-ramp still seems to have gas. People are lined up to fill their tanks. https://t.co/UxxqJ60QRz,1
66951,I got gas this morning so we good.,1
66999,PSA: Gas Stations in Tallahassee are already starting to run out of gas,1
67018,"@AliVelshi I live in Naples FL, and it looks like the East side is going to get it worse. Got my generator, gas, food, shutters. Pray 4 us!",0
67172,I got 30 dollars worth of gas for da free I love my job,0
67268,@OfficialJoelF marathon gas station is gonna get gas in 2 hours they just said. https://t.co/bY9XiIOAk6,1
67330,Long lines and dry pumps await Gainesville locals in search of gas as prep for #HurricaneIrma continues. #RTV2100 https://t.co/5jEwZy6kmK,1
67334,"been racking up on snacks, waters and gas ?? ???? #HuracanIrma",0
67392,Glad I filled my tank a couple days ago. These gas station lines are insane,1
67405,This is gas?????? https://t.co/cttyJ5kwci,0
67700,Getting gas today was THE most annoying thing ever. It already is annoying AF but today was too much for me to handle ??????????????,1
67763,Gas stations running ???? out of gas no water ppl home crazy#hurricaneirma2017,1
67832,@Tapaje_561 Not a bad idea but gotta do it quickly and safely. Make sure you got enough gas to get to Gainesville tally area,0
67847,"miami is to over populated, we could have 20 gas stations in one area,  but there's still lines from kendal to homestead in each station",1
68050,"Bradenton update.
1.  Lines at gas stations
2.  No water anywhere
3.  I-75 N moving slow.
#Florida",1
68057,i could use three gallons of gas and top off my car anyone got anything boynton area,1
68072,"I pray for the Person that """"""""Tries"""""""" to cut In front of me to get gas #FuckIrma??",1
68148,Ok we get it the gas lines r long stop putting it on ur stories like nigga damn,1
68250,Yo this gas line since 8:30 has been like this ??????? https://t.co/9X4TaiWBzv,1
68256,Can't find gas anywhere !!!!,1
68332,"@CircleKStores Store in Big Coppitt, Fl (near Key West) to be commended. Kept gas prices at pre-Harvey prices during evacuation last nite.",0
68373,"I need gaskets more than anything else for fixing things. I never think of them at the hardware store. If I did, I wouldn't know the size.",0
68406,@HenryB12 u see any gas stations with gas?,1
68635,I just read a Facebook post where someone said they don't understand why people are stocking up on gas b/c no 1 drives during a hurricane...,1
68669,@ScottforFlorida Why Gov is Tallah &amp; FL Low/no gas/ no Water/price fixing all over $2.699 UP? WMT/Target/Publix/Cosco/Sams etc where are you,1
68742,I should have gotten a #PubSub before I got in this line to get gas.... #FuckIrma??,1
68857,PSA: BOTH gas stations in Hilliard are out of gas and don't think they'll be getting more before the storm??,1
68886,"When the ENTIRE state of Florida needs gas/I've been waiting 30 minutes, I dont appreciate you going into the gas station to pay in cash sir",1
68905,Currently driving around wasting gas to look for gas #HurricaneIrma,1
68945,Find gas in #MiamiDade and #Broward counties https://t.co/x4qJUJD8WK,1
68972,"yo I'm just nervous that I have $6, no gas, &amp; no food/water for Irma",0
69011,gas at an all time high https://t.co/0EUI9fQgaq,1
69150,"Yes, you can charge an EV with a gasoline-powered generator ???? #hurricaneirma2017 https://t.co/DswaW5xf2O",0
69343,@ScottforFlorida No BOTTLE WATER BEFORE STORM. WHAT HAPPEN IN FL after IRMA HIT. Gouging/Fixing gas prices. https://t.co/St2ZeHwrb4,0
69522,2 hrs waiting for gas,1
69621,they price gouging on gas containers i safely assume 15$ for a 1 gallon container isnt normal but i get it @BBPD ace hardware is one,1
69684,So this hurricane is really real...... everyone in valdosta got all the gas..... i need to get gas,0
69698,HW 44 W is running low on gas options. Found one gas station.??Be safe out there &amp; be nice. We are all in this together.,1
69807,"Hurricane tip: don't buy gas at Disney. #hurricaneirma @ Lake Buena Vista, Florida https://t.co/bes2N83Lgz",0
69927,"@RepWilson how long will it take for stores to get flashlights, batteries, canisters for gas and water also bottled water in your district",0
69982,Anyone know a gas station in West Palm that still has gas? Plz and thx ??,1
70040,I see #HurricaneIrma hasn't impact uber at all lol. Meanwhile we have these huge lines for gas ???? https://t.co/ijGlaUiTpn,1
70145,Y y'all need all this gas if yo car gone be flooded ?????,0
70204,My car has a hotspot... so I'm currently waiting in line to get gas while watching Netflix.,1
70265,"Buy a generator.
Then search for gas.
Good luck.",1
70274,If u wanna fill up multiple tanks of gas u should be forced to do the line again,1
70647,"Fuck all these panicky ass people, there are some of us that actually work every day and need the fucking gas",1
70675,I've been alive 19 years and have never seen a cop getting gas....,1
70761,"While everyone is acting like a bunch of monkeys fighting for #gas and #water, I'm over hereã https://t.co/Orzw0SF0I7",1
70762,"Everybody runnin out of gas, nahhhh bruh",1
70798,Ok but now that i'm actually on empty every gas station has run out of gas lmao,1
71038,This gas junk annoying bra,0
71142,"Water ran out again , theres no gas anywhere , thank god I filled up my tank . This is gonna be a catastrophe",1
71444,"For those in need of gas In the st. Pete/ Pinellas Park area, the #WaWa on Gandy has gas and isn't that busy. #irma @FOX13News",1
71693,"After seeing the gas stations today, this is going to be very useful #Irma @abcactionnews https://t.co/EHCNhwgnmQ",1
71952,honestly thought running outta gas was a joke until both gas stations i passed were out &amp; i was legit right above E.....??,1
71975,Literally below E in my car and the last 3 gas stations I've gone to have no gas??????,1
71996,I need gas ??,0
72117,"Lots of people are arriving in #Tallahassee from S. FL 
Many gas stations in town have no gas left #HurricaneIrma https://t.co/9nSQpc4788",1
72306,I'm going to run out of gas while trying to find a gas station that has gas,1
72325,@aryanmstewart @JJmaddox17 petro in Reddick has gas I know for sure. And there are no lines,1
72479,#gas at SW corner of US and sw27ave. Long line but moving fast. #hurricaneirma #HurricaineIrma #hurricaneprep. Tankã https://t.co/AxMnUw7AE5,1
